timestamp,load_MW,temperature_2m,relative_humidity_2m,is_holiday,holiday_name
2023-08-15 00:00:00,5862.265,26.8,87,1,Independence Day
2023-08-15 01:00:00,5529.463333333333,26.5,89,1,Independence Day
2023-08-15 02:00:00,5252.306666666666,26.3,89,1,Independence Day
2023-08-15 03:00:00,4986.685,26.0,90,1,Independence Day
2023-08-15 04:00:00,4773.9991666666665,25.8,91,1,Independence Day
2023-08-15 05:00:00,4584.905,26.2,94,1,Independence Day
2023-08-15 06:00:00,4389.284166666667,26.9,91,1,Independence Day
2023-08-15 07:00:00,4217.805,27.4,87,1,Independence Day
2023-08-15 08:00:00,4024.825833333334,28.8,76,1,Independence Day
2023-08-15 09:00:00,3907.78,30.9,67,1,Independence Day
2023-08-15 10:00:00,4012.065,32.2,61,1,Independence Day
2023-08-15 11:00:00,4174.278333333333,33.2,58,1,Independence Day
2023-08-15 12:00:00,4281.980833333334,34.0,55,1,Independence Day
2023-08-15 13:00:00,4343.3983333333335,34.3,54,1,Independence Day
2023-08-15 14:00:00,4335.2725,34.6,52,1,Independence Day
2023-08-15 15:00:00,4299.06,34.7,52,1,Independence Day
2023-08-15 16:00:00,4280.704166666666,34.7,52,1,Independence Day
2023-08-15 17:00:00,4277.110833333333,32.2,59,1,Independence Day
2023-08-15 18:00:00,4174.6275,31.3,67,1,Independence Day
2023-08-15 19:00:00,4496.8949999999995,30.0,73,1,Independence Day
2023-08-15 20:00:00,5060.6016666666665,29.6,78,1,Independence Day
2023-08-15 21:00:00,5417.8949999999995,28.7,82,1,Independence Day
2023-08-15 22:00:00,5752.0858333333335,28.1,87,1,Independence Day
2023-08-15 23:00:00,5785.87375,27.6,87,1,Independence Day
2023-08-16 00:00:00,5518.556666666666,27.3,87,0,
2023-08-16 01:00:00,5215.0475,27.0,87,0,
2023-08-16 02:00:00,4946.1825,26.9,85,0,
2023-08-16 03:00:00,4707.965833333333,26.8,84,0,
2023-08-16 04:00:00,4522.911666666667,26.8,83,0,
2023-08-16 05:00:00,4388.433333333333,25.6,89,0,
2023-08-16 06:00:00,4336.019166666667,26.5,89,0,
2023-08-16 07:00:00,4348.1875,28.0,83,0,
2023-08-16 08:00:00,4530.0125,30.0,72,0,
2023-08-16 09:00:00,5106.366666666667,32.0,63,0,
2023-08-16 10:00:00,5691.554166666666,33.7,55,0,
2023-08-16 11:00:00,5904.444166666667,34.4,52,0,
2023-08-16 12:00:00,6024.23,35.2,51,0,
2023-08-16 13:00:00,6015.875833333333,35.7,49,0,
2023-08-16 14:00:00,6455.250833333333,36.0,48,0,
2023-08-16 15:00:00,6682.25,35.9,47,0,
2023-08-16 16:00:00,6410.426666666666,35.4,47,0,
2023-08-16 17:00:00,6157.256666666667,34.4,50,0,
2023-08-16 18:00:00,5880.053333333333,33.2,55,0,
2023-08-16 19:00:00,5933.225833333334,31.8,60,0,
2023-08-16 20:00:00,6097.231666666667,30.3,72,0,
2023-08-16 21:00:00,6304.357499999999,30.0,69,0,
2023-08-16 22:00:00,6679.248333333333,29.8,68,0,
2023-08-16 23:00:00,6678.013749999999,29.2,70,0,
2023-08-17 00:00:00,6282.184166666667,29.0,71,0,
2023-08-17 01:00:00,5820.784166666667,28.6,72,0,
2023-08-17 02:00:00,5515.665,28.1,73,0,
2023-08-17 03:00:00,5238.345833333334,27.8,73,0,
2023-08-17 04:00:00,4999.531666666667,27.8,71,0,
2023-08-17 05:00:00,4800.391666666667,28.6,68,0,
2023-08-17 06:00:00,4681.774166666667,29.0,67,0,
2023-08-17 07:00:00,4604.883333333333,29.9,64,0,
2023-08-17 08:00:00,4628.098333333333,31.3,58,0,
2023-08-17 09:00:00,5041.065833333333,33.0,54,0,
2023-08-17 10:00:00,5539.875,34.3,49,0,
2023-08-17 11:00:00,5782.313333333333,35.1,46,0,
2023-08-17 12:00:00,5946.410833333332,35.7,44,0,
2023-08-17 13:00:00,6009.55,36.0,42,0,
2023-08-17 14:00:00,6562.616666666666,36.0,42,0,
2023-08-17 15:00:00,6848.208333333333,36.0,42,0,
2023-08-17 16:00:00,6866.2300000000005,35.6,43,0,
2023-08-17 17:00:00,,34.6,50,0,
2023-08-17 18:00:00,,33.6,54,0,
2023-08-17 19:00:00,,32.3,58,0,
2023-08-17 20:00:00,,31.6,60,0,
2023-08-17 21:00:00,,30.8,65,0,
2023-08-17 22:00:00,,30.3,66,0,
2023-08-17 23:00:00,,30.1,66,0,
2023-08-18 00:00:00,6557.9075,29.8,67,0,
2023-08-18 01:00:00,6154.820833333334,29.3,68,0,
2023-08-18 02:00:00,5798.706666666666,29.1,67,0,
2023-08-18 03:00:00,5462.506666666667,29.2,63,0,
2023-08-18 04:00:00,5182.8533333333335,28.6,65,0,
2023-08-18 05:00:00,4936.6025,28.3,65,0,
2023-08-18 06:00:00,4787.820833333333,28.4,66,0,
2023-08-18 07:00:00,4688.403333333333,29.3,64,0,
2023-08-18 08:00:00,4744.55,30.9,60,0,
2023-08-18 09:00:00,5210.579166666666,32.6,55,0,
2023-08-18 10:00:00,5720.854166666667,34.0,51,0,
2023-08-18 11:00:00,5894.618333333333,35.1,48,0,
2023-08-18 12:00:00,6096.861666666667,35.9,45,0,
2023-08-18 13:00:00,6193.910833333332,35.8,44,0,
2023-08-18 14:00:00,6799.099999999999,36.0,44,0,
2023-08-18 15:00:00,7102.809166666667,36.1,44,0,
2023-08-18 16:00:00,6869.845,35.8,45,0,
2023-08-18 17:00:00,6585.820833333334,34.7,50,0,
2023-08-18 18:00:00,6222.2108333333335,33.3,61,0,
2023-08-18 19:00:00,6260.591666666667,31.5,70,0,
2023-08-18 20:00:00,6393.177500000001,30.1,75,0,
2023-08-18 21:00:00,6650.486666666667,29.6,77,0,
2023-08-18 22:00:00,7045.605,29.2,79,0,
2023-08-18 23:00:00,7039.324166666666,28.9,80,0,
2023-08-19 00:00:00,6721.700833333333,28.5,83,0,
2023-08-19 01:00:00,6384.881666666667,28.2,84,0,
2023-08-19 02:00:00,6065.551666666666,28.0,86,0,
2023-08-19 03:00:00,5786.2283333333335,27.8,87,0,
2023-08-19 04:00:00,5318.5233333333335,27.6,89,0,
2023-08-19 05:00:00,4864.718333333333,27.9,87,0,
2023-08-19 06:00:00,4552.549166666667,27.2,87,0,
2023-08-19 07:00:00,4569.660833333333,26.2,91,0,
2023-08-19 08:00:00,4620.78,26.9,89,0,
2023-08-19 09:00:00,4947.156666666667,28.7,84,0,
2023-08-19 10:00:00,5386.8533333333335,31.1,75,0,
2023-08-19 11:00:00,5597.618333333333,32.0,73,0,
2023-08-19 12:00:00,5733.9766666666665,33.0,65,0,
2023-08-19 13:00:00,5846.384999999999,32.7,66,0,
2023-08-19 14:00:00,6279.552500000001,33.8,61,0,
2023-08-19 15:00:00,6401.94,34.1,59,0,
2023-08-19 16:00:00,6243.505833333333,33.7,60,0,
2023-08-19 17:00:00,5995.552500000001,33.9,55,0,
2023-08-19 18:00:00,5788.9675,32.9,61,0,
2023-08-19 19:00:00,5873.311666666667,31.8,67,0,
2023-08-19 20:00:00,6031.224166666667,31.1,70,0,
2023-08-19 21:00:00,6218.099166666667,30.6,73,0,
2023-08-19 22:00:00,6509.0675,30.3,74,0,
2023-08-19 23:00:00,6531.3875,30.0,76,0,
2023-08-20 00:00:00,6238.2425,29.6,78,0,
2023-08-20 01:00:00,5931.193333333334,29.2,80,0,
2023-08-20 02:00:00,5632.055,28.7,81,0,
2023-08-20 03:00:00,5365.934166666667,28.4,82,0,
2023-08-20 04:00:00,5149.66,28.2,83,0,
2023-08-20 05:00:00,4962.370833333333,27.8,91,0,
2023-08-20 06:00:00,4745.245,28.3,91,0,
2023-08-20 07:00:00,4592.566666666667,29.6,85,0,
2023-08-20 08:00:00,4512.089166666667,31.1,76,0,
2023-08-20 09:00:00,4704.9125,32.8,66,0,
2023-08-20 10:00:00,5025.2,33.9,58,0,
2023-08-20 11:00:00,5315.820000000001,34.9,53,0,
2023-08-20 12:00:00,5468.660833333332,35.3,51,0,
2023-08-20 13:00:00,5475.065,35.5,51,0,
2023-08-20 14:00:00,5885.5675,35.8,50,0,
2023-08-20 15:00:00,6040.441666666667,35.8,50,0,
2023-08-20 16:00:00,5915.69,35.5,50,0,
2023-08-20 17:00:00,5669.766666666666,34.4,54,0,
2023-08-20 18:00:00,5383.325,33.5,59,0,
2023-08-20 19:00:00,5727.871666666667,32.4,64,0,
2023-08-20 20:00:00,5888.599999999999,31.8,67,0,
2023-08-20 21:00:00,6212.893333333333,31.2,71,0,
2023-08-20 22:00:00,6634.131666666667,30.5,75,0,
2023-08-20 23:00:00,6718.002,29.9,78,0,
2023-08-21 00:00:00,6450.672500000001,29.3,81,0,
2023-08-21 01:00:00,6079.855833333334,28.9,83,0,
2023-08-21 02:00:00,5787.085,28.6,85,0,
2023-08-21 03:00:00,5509.5125,28.3,87,0,
2023-08-21 04:00:00,5277.785833333333,28.0,88,0,
2023-08-21 05:00:00,5071.4875,28.6,86,0,
2023-08-21 06:00:00,4928.638333333333,29.0,85,0,
2023-08-21 07:00:00,4896.57,30.3,79,0,
2023-08-21 08:00:00,5001.135833333333,32.0,71,0,
2023-08-21 09:00:00,5480.893333333333,33.4,65,0,
2023-08-21 10:00:00,5809.010833333334,34.3,59,0,
2023-08-21 11:00:00,6137.278333333333,34.7,57,0,
2023-08-21 12:00:00,6314.850833333334,34.5,58,0,
2023-08-21 13:00:00,6400.36,35.1,57,0,
2023-08-21 14:00:00,6926.0425,35.8,56,0,
2023-08-21 15:00:00,7205.529166666667,36.3,53,0,
2023-08-21 16:00:00,7063.533333333333,36.1,52,0,
2023-08-21 17:00:00,6710.196666666667,36.2,49,0,
2023-08-21 18:00:00,6387.701666666667,34.3,57,0,
2023-08-21 19:00:00,6423.764999999999,31.7,71,0,
2023-08-21 20:00:00,6614.906666666667,31.0,73,0,
2023-08-21 21:00:00,6817.241666666666,30.9,73,0,
2023-08-21 22:00:00,7098.899166666666,30.3,74,0,
2023-08-21 23:00:00,7076.5825,30.2,74,0,
2023-08-22 00:00:00,6773.526666666668,29.9,75,0,
2023-08-22 01:00:00,6402.645833333333,29.5,77,0,
2023-08-22 02:00:00,6090.731666666667,29.4,77,0,
2023-08-22 03:00:00,5780.285833333332,27.5,92,0,
2023-08-22 04:00:00,5530.244166666667,27.4,91,0,
2023-08-22 05:00:00,5329.8324999999995,29.1,86,0,
2023-08-22 06:00:00,5146.943333333334,28.8,90,0,
2023-08-22 07:00:00,5059.041666666667,29.3,89,0,
2023-08-22 08:00:00,5074.805833333333,30.2,83,0,
2023-08-22 09:00:00,5510.1016666666665,31.6,77,0,
2023-08-22 10:00:00,6033.395,32.9,72,0,
2023-08-22 11:00:00,6315.636666666666,34.0,68,0,
2023-08-22 12:00:00,6446.204166666666,34.7,65,0,
2023-08-22 13:00:00,6544.430833333333,35.4,62,0,
2023-08-22 14:00:00,7056.036666666667,35.1,62,0,
2023-08-22 15:00:00,7214.47,34.8,65,0,
2023-08-22 16:00:00,6899.335,32.0,75,0,
2023-08-22 17:00:00,6612.303333333333,29.1,83,0,
2023-08-22 18:00:00,6355.986666666667,29.7,82,0,
2023-08-22 19:00:00,6276.784166666667,28.5,85,0,
2023-08-22 20:00:00,6102.598333333334,28.1,84,0,
2023-08-22 21:00:00,6115.456666666666,28.3,84,0,
2023-08-22 22:00:00,6396.638333333333,27.9,89,0,
2023-08-22 23:00:00,6457.017500000001,27.6,89,0,
2023-08-23 00:00:00,6145.275000000001,26.6,95,0,
2023-08-23 01:00:00,5790.759999999999,26.8,95,0,
2023-08-23 02:00:00,5497.82,26.7,95,0,
2023-08-23 03:00:00,5230.9725,26.7,95,0,
2023-08-23 04:00:00,5016.970833333334,26.8,93,0,
2023-08-23 05:00:00,4861.373333333334,28.0,86,0,
2023-08-23 06:00:00,4783.22,28.0,84,0,
2023-08-23 07:00:00,4760.443333333334,28.0,83,0,
2023-08-23 08:00:00,4788.065,28.0,87,0,
2023-08-23 09:00:00,5050.0633333333335,28.0,88,0,
2023-08-23 10:00:00,5429.548333333333,28.6,87,0,
2023-08-23 11:00:00,5551.649166666667,29.1,87,0,
2023-08-23 12:00:00,5549.533333333333,29.9,81,0,
2023-08-23 13:00:00,5416.554166666667,29.6,82,0,
2023-08-23 14:00:00,5618.616666666666,29.2,84,0,
2023-08-23 15:00:00,5684.808333333333,28.3,90,0,
2023-08-23 16:00:00,5517.828333333334,28.1,92,0,
2023-08-23 17:00:00,5352.2074999999995,28.0,86,0,
2023-08-23 18:00:00,5305.5575,27.9,87,0,
2023-08-23 19:00:00,5354.8725,27.4,92,0,
2023-08-23 20:00:00,5292.7091666666665,26.8,96,0,
2023-08-23 21:00:00,5341.988333333334,26.7,98,0,
2023-08-23 22:00:00,5599.604166666667,26.1,97,0,
2023-08-23 23:00:00,5606.442840909091,25.6,97,0,
2023-08-24 00:00:00,5337.515833333334,25.2,97,0,
2023-08-24 01:00:00,5018.613333333334,24.9,97,0,
2023-08-24 02:00:00,4763.850833333333,24.8,97,0,
2023-08-24 03:00:00,4529.153333333333,24.9,98,0,
2023-08-24 04:00:00,4325.38,25.0,98,0,
2023-08-24 05:00:00,4210.2575,26.7,78,0,
2023-08-24 06:00:00,4222.364166666666,26.8,77,0,
2023-08-24 07:00:00,4215.266666666666,27.6,76,0,
2023-08-24 08:00:00,4287.6483333333335,28.8,71,0,
2023-08-24 09:00:00,4665.009166666667,30.1,67,0,
2023-08-24 10:00:00,5095.868333333333,31.1,64,0,
2023-08-24 11:00:00,5323.030833333333,32.2,59,0,
2023-08-24 12:00:00,5371.555833333333,32.6,58,0,
2023-08-24 13:00:00,5292.640833333334,32.9,57,0,
2023-08-24 14:00:00,5649.2733333333335,33.1,55,0,
2023-08-24 15:00:00,5905.3075,33.3,55,0,
2023-08-24 16:00:00,5792.985000000001,32.7,56,0,
2023-08-24 17:00:00,5609.860833333333,31.4,62,0,
2023-08-24 18:00:00,5424.06,30.3,67,0,
2023-08-24 19:00:00,5459.0824999999995,29.2,72,0,
2023-08-24 20:00:00,5408.753333333333,28.4,75,0,
2023-08-24 21:00:00,5435.7300000000005,28.2,73,0,
2023-08-24 22:00:00,5672.978333333333,28.1,69,0,
2023-08-24 23:00:00,5690.337916666666,27.6,69,0,
2023-08-25 00:00:00,5411.924166666667,27.3,69,0,
2023-08-25 01:00:00,5063.2275,26.7,71,0,
2023-08-25 02:00:00,4782.506666666667,26.2,73,0,
2023-08-25 03:00:00,4537.0725,25.9,74,0,
2023-08-25 04:00:00,4344.815,25.7,76,0,
2023-08-25 05:00:00,4235.191666666667,26.8,74,0,
2023-08-25 06:00:00,4242.983333333334,27.2,73,0,
2023-08-25 07:00:00,4235.2225,28.2,71,0,
2023-08-25 08:00:00,4340.654166666666,29.5,65,0,
2023-08-25 09:00:00,4765.074166666666,30.5,62,0,
2023-08-25 10:00:00,5252.190833333333,31.5,60,0,
2023-08-25 11:00:00,5487.245,32.8,55,0,
2023-08-25 12:00:00,5582.123333333333,33.4,54,0,
2023-08-25 13:00:00,5508.625833333333,33.4,54,0,
2023-08-25 14:00:00,5947.7733333333335,33.6,53,0,
2023-08-25 15:00:00,6173.724999999999,33.9,51,0,
2023-08-25 16:00:00,6035.483333333334,33.6,53,0,
2023-08-25 17:00:00,5819.095,32.9,57,0,
2023-08-25 18:00:00,5579.818333333334,31.6,61,0,
2023-08-25 19:00:00,5556.500833333333,30.6,62,0,
2023-08-25 20:00:00,5512.365833333333,30.5,62,0,
2023-08-25 21:00:00,5563.04,30.2,63,0,
2023-08-25 22:00:00,5825.335,29.6,63,0,
2023-08-25 23:00:00,5915.663333333333,28.9,62,0,
2023-08-26 00:00:00,5642.7266666666665,28.5,62,0,
2023-08-26 01:00:00,5308.4825,28.0,64,0,
2023-08-26 02:00:00,4961.5199999999995,28.0,64,0,
2023-08-26 03:00:00,4691.84,27.9,65,0,
2023-08-26 04:00:00,4474.393333333333,27.3,68,0,
2023-08-26 05:00:00,4311.723333333333,27.4,69,0,
2023-08-26 06:00:00,4223.541666666667,27.8,68,0,
2023-08-26 07:00:00,4166.5675,28.6,67,0,
2023-08-26 08:00:00,4182.735833333333,29.8,64,0,
2023-08-26 09:00:00,4452.660833333333,31.2,60,0,
2023-08-26 10:00:00,4876.200833333333,32.4,55,0,
2023-08-26 11:00:00,5121.0216666666665,33.1,52,0,
2023-08-26 12:00:00,5261.287499999999,33.7,49,0,
2023-08-26 13:00:00,5291.36,34.0,48,0,
2023-08-26 14:00:00,5632.833333333333,34.3,47,0,
2023-08-26 15:00:00,5781.905,34.3,47,0,
2023-08-26 16:00:00,5694.080833333333,33.8,47,0,
2023-08-26 17:00:00,5545.368333333333,32.6,54,0,
2023-08-26 18:00:00,5329.953333333334,31.3,60,0,
2023-08-26 19:00:00,5369.4175000000005,30.2,64,0,
2023-08-26 20:00:00,5409.703333333334,29.4,67,0,
2023-08-26 21:00:00,5521.553333333333,29.0,68,0,
2023-08-26 22:00:00,5812.669166666667,28.8,66,0,
2023-08-26 23:00:00,5935.727999999999,28.7,64,0,
2023-08-27 00:00:00,5711.188333333333,28.6,62,0,
2023-08-27 01:00:00,5341.975833333333,28.3,60,0,
2023-08-27 02:00:00,5029.1016666666665,27.9,61,0,
2023-08-27 03:00:00,4764.1258333333335,27.4,62,0,
2023-08-27 04:00:00,4534.4800000000005,27.1,63,0,
2023-08-27 05:00:00,4344.802500000001,27.3,62,0,
2023-08-27 06:00:00,4171.350833333333,27.6,62,0,
2023-08-27 07:00:00,4054.804166666667,28.3,62,0,
2023-08-27 08:00:00,3986.0275,29.6,59,0,
2023-08-27 09:00:00,4171.691666666667,31.0,56,0,
2023-08-27 10:00:00,4470.943333333334,32.3,52,0,
2023-08-27 11:00:00,4740.0925,33.5,48,0,
2023-08-27 12:00:00,4958.928333333333,34.1,46,0,
2023-08-27 13:00:00,5028.636666666666,34.5,45,0,
2023-08-27 14:00:00,5323.92,34.7,45,0,
2023-08-27 15:00:00,5468.97,34.8,43,0,
2023-08-27 16:00:00,5354.825,32.7,49,0,
2023-08-27 17:00:00,5177.381666666667,32.2,53,0,
2023-08-27 18:00:00,5019.2025,31.1,58,0,
2023-08-27 19:00:00,5130.905,30.2,57,0,
2023-08-27 20:00:00,5214.968333333333,30.1,56,0,
2023-08-27 21:00:00,5348.430833333333,29.5,57,0,
2023-08-27 22:00:00,5680.9075,28.9,59,0,
2023-08-27 23:00:00,5826.116333333333,28.1,63,0,
2023-08-28 00:00:00,5580.911666666667,28.0,64,0,
2023-08-28 01:00:00,5248.4375,27.7,65,0,
2023-08-28 02:00:00,4983.1658333333335,27.5,63,0,
2023-08-28 03:00:00,4726.221666666667,27.2,62,0,
2023-08-28 04:00:00,4517.38,26.9,62,0,
2023-08-28 05:00:00,4377.8949999999995,27.6,62,0,
2023-08-28 06:00:00,4335.9175000000005,27.5,64,0,
2023-08-28 07:00:00,4279.801666666666,28.2,65,0,
2023-08-28 08:00:00,4374.151666666667,29.4,61,0,
2023-08-28 09:00:00,4794.1125,30.7,57,0,
2023-08-28 10:00:00,5242.78,32.3,53,0,
2023-08-28 11:00:00,5418.376666666667,33.5,50,0,
2023-08-28 12:00:00,5587.560833333333,34.3,49,0,
2023-08-28 13:00:00,5598.7825,34.8,49,0,
2023-08-28 14:00:00,5975.294999999999,30.6,62,0,
2023-08-28 15:00:00,6289.341666666667,31.0,62,0,
2023-08-28 16:00:00,6197.982499999999,32.3,58,0,
2023-08-28 17:00:00,5894.25,31.3,59,0,
2023-08-28 18:00:00,5639.0841666666665,29.6,69,0,
2023-08-28 19:00:00,5691.129166666667,28.5,73,0,
2023-08-28 20:00:00,5768.160833333334,27.7,77,0,
2023-08-28 21:00:00,5959.363333333334,27.0,78,0,
2023-08-28 22:00:00,6320.319166666667,26.5,77,0,
2023-08-28 23:00:00,6389.4717045454545,26.3,77,0,
2023-08-29 00:00:00,6088.93,26.0,77,0,
2023-08-29 01:00:00,5727.796666666666,25.8,76,0,
2023-08-29 02:00:00,5402.694166666667,25.9,75,0,
2023-08-29 03:00:00,5073.836666666667,26.0,74,0,
2023-08-29 04:00:00,4785.744166666666,26.0,72,0,
2023-08-29 05:00:00,4567.740833333333,26.8,69,0,
2023-08-29 06:00:00,4474.286666666667,27.1,69,0,
2023-08-29 07:00:00,4405.699166666666,28.2,67,0,
2023-08-29 08:00:00,4458.065,29.8,62,0,
2023-08-29 09:00:00,4854.9725,31.2,59,0,
2023-08-29 10:00:00,5318.030833333333,32.6,56,0,
2023-08-29 11:00:00,5548.473333333334,33.8,51,0,
2023-08-29 12:00:00,5688.581666666666,34.6,47,0,
2023-08-29 13:00:00,5716.212500000001,34.9,45,0,
2023-08-29 14:00:00,6188.634999999999,35.0,45,0,
2023-08-29 15:00:00,6412.358333333334,34.9,45,0,
2023-08-29 16:00:00,6304.970833333333,34.8,45,0,
2023-08-29 17:00:00,6006.686666666667,33.9,47,0,
2023-08-29 18:00:00,5676.165,32.5,50,0,
2023-08-29 19:00:00,5664.603333333333,31.8,49,0,
2023-08-29 20:00:00,5680.690833333333,31.0,49,0,
2023-08-29 21:00:00,5856.927500000001,29.8,56,0,
2023-08-29 22:00:00,6250.776666666668,28.7,63,0,
2023-08-29 23:00:00,6398.300111111112,28.3,62,0,
2023-08-30 00:00:00,6192.5408333333335,28.1,62,0,
2023-08-30 01:00:00,5845.8983333333335,27.4,65,0,
2023-08-30 02:00:00,5551.29,26.9,68,0,
2023-08-30 03:00:00,5284.170833333334,26.7,68,0,
2023-08-30 04:00:00,5008.990833333333,26.6,68,0,
2023-08-30 05:00:00,4815.13,27.2,69,0,
2023-08-30 06:00:00,4655.0325,27.6,69,0,
2023-08-30 07:00:00,4567.9383333333335,28.8,67,0,
2023-08-30 08:00:00,4546.554999999999,30.3,62,0,
2023-08-30 09:00:00,4817.759999999999,31.8,58,0,
2023-08-30 10:00:00,5268.069166666667,33.3,54,0,
2023-08-30 11:00:00,5532.73,34.5,48,0,
2023-08-30 12:00:00,5615.465,35.5,43,0,
2023-08-30 13:00:00,5594.323333333334,36.1,40,0,
2023-08-30 14:00:00,5859.085,36.4,39,0,
2023-08-30 15:00:00,6025.551666666666,36.3,37,0,
2023-08-30 16:00:00,5888.941666666667,35.9,37,0,
2023-08-30 17:00:00,5621.1033333333335,34.0,44,0,
2023-08-30 18:00:00,5309.179999999999,32.4,49,0,
2023-08-30 19:00:00,5340.356666666667,31.0,54,0,
2023-08-30 20:00:00,5416.1075,30.2,58,0,
2023-08-30 21:00:00,5576.318333333334,29.3,62,0,
2023-08-30 22:00:00,5865.488333333334,27.9,70,0,
2023-08-30 23:00:00,6062.789431818182,27.7,72,0,
2023-08-31 00:00:00,5938.808333333333,27.3,73,0,
2023-08-31 01:00:00,5650.713333333333,26.6,75,0,
2023-08-31 02:00:00,5364.3358333333335,26.4,75,0,
2023-08-31 03:00:00,5085.4425,26.0,76,0,
2023-08-31 04:00:00,4861.305833333333,25.7,78,0,
2023-08-31 05:00:00,4702.825833333333,26.4,79,0,
2023-08-31 06:00:00,4560.6466666666665,27.3,76,0,
2023-08-31 07:00:00,4493.9591666666665,29.0,72,0,
2023-08-31 08:00:00,4572.785833333333,31.1,64,0,
2023-08-31 09:00:00,4925.814166666666,33.0,55,0,
2023-08-31 10:00:00,5374.796666666666,34.6,45,0,
2023-08-31 11:00:00,5613.9375,35.1,43,0,
2023-08-31 12:00:00,5771.5,35.7,42,0,
2023-08-31 13:00:00,5811.19,36.3,40,0,
2023-08-31 14:00:00,6090.598333333332,36.4,41,0,
2023-08-31 15:00:00,6220.308333333333,36.4,39,0,
2023-08-31 16:00:00,6057.843333333333,36.1,40,0,
2023-08-31 17:00:00,5727.0025,34.7,44,0,
2023-08-31 18:00:00,5379.659166666666,33.3,48,0,
2023-08-31 19:00:00,5458.736666666667,31.5,55,0,
2023-08-31 20:00:00,5649.97,30.6,59,0,
2023-08-31 21:00:00,5973.9591666666665,30.0,61,0,
2023-08-31 22:00:00,6366.895,29.0,69,0,
2023-08-31 23:00:00,6463.099583333334,29.6,68,0,
2023-09-01 00:00:00,6193.190833333334,28.4,73,0,
2023-09-01 01:00:00,5837.791666666667,27.6,77,0,
2023-09-01 02:00:00,5533.4675,27.5,73,0,
2023-09-01 03:00:00,5270.4800000000005,26.9,75,0,
2023-09-01 04:00:00,5029.814166666667,26.7,75,0,
2023-09-01 05:00:00,4834.405,27.5,74,0,
2023-09-01 06:00:00,4686.254166666667,28.2,72,0,
2023-09-01 07:00:00,4604.8358333333335,29.4,70,0,
2023-09-01 08:00:00,4691.2525,31.7,61,0,
2023-09-01 09:00:00,5159.4975,33.7,53,0,
2023-09-01 10:00:00,5677.3358333333335,35.3,45,0,
2023-09-01 11:00:00,5888.0325,36.2,40,0,
2023-09-01 12:00:00,6006.329166666666,36.9,37,0,
2023-09-01 13:00:00,5941.504166666667,37.3,36,0,
2023-09-01 14:00:00,6377.990833333333,37.1,37,0,
2023-09-01 15:00:00,6677.401666666668,36.9,37,0,
2023-09-01 16:00:00,6521.267500000001,36.4,37,0,
2023-09-01 17:00:00,6172.2375,35.3,39,0,
2023-09-01 18:00:00,5824.25,34.0,42,0,
2023-09-01 19:00:00,5879.906666666667,32.9,44,0,
2023-09-01 20:00:00,5937.7375,31.6,47,0,
2023-09-01 21:00:00,6164.455833333333,30.7,49,0,
2023-09-01 22:00:00,6536.114166666666,29.9,51,0,
2023-09-01 23:00:00,6666.392,29.0,55,0,
2023-09-02 00:00:00,6416.485833333333,28.1,58,0,
2023-09-02 01:00:00,6044.626666666667,27.7,59,0,
2023-09-02 02:00:00,5751.224166666667,27.4,59,0,
2023-09-02 03:00:00,5466.559166666667,27.3,58,0,
2023-09-02 04:00:00,5211.096666666667,27.3,58,0,
2023-09-02 05:00:00,5019.479166666667,27.7,60,0,
2023-09-02 06:00:00,4807.014166666667,27.9,61,0,
2023-09-02 07:00:00,4617.3341666666665,29.2,61,0,
2023-09-02 08:00:00,4612.333333333333,31.4,54,0,
2023-09-02 09:00:00,4824.1775,33.5,50,0,
2023-09-02 10:00:00,5185.020833333333,34.9,42,0,
2023-09-02 11:00:00,5413.065,36.0,38,0,
2023-09-02 12:00:00,5579.078333333334,36.7,36,0,
2023-09-02 13:00:00,5650.2475,37.1,35,0,
2023-09-02 14:00:00,6094.57,37.2,34,0,
2023-09-02 15:00:00,6321.034166666667,37.1,34,0,
2023-09-02 16:00:00,6165.875,36.8,34,0,
2023-09-02 17:00:00,5917.246666666667,35.2,42,0,
2023-09-02 18:00:00,5610.785833333332,33.9,46,0,
2023-09-02 19:00:00,5664.096666666667,32.5,51,0,
2023-09-02 20:00:00,5756.619166666667,30.8,60,0,
2023-09-02 21:00:00,5768.883333333334,29.9,64,0,
2023-09-02 22:00:00,6379.825,29.3,67,0,
2023-09-02 23:00:00,6517.2425555555565,29.1,65,0,
2023-09-03 00:00:00,6306.243333333333,28.3,68,0,
2023-09-03 01:00:00,5975.91,28.0,68,0,
2023-09-03 02:00:00,5676.639999999999,27.6,69,0,
2023-09-03 03:00:00,5399.024166666667,27.0,71,0,
2023-09-03 04:00:00,5136.340833333333,26.4,73,0,
2023-09-03 05:00:00,4893.841666666666,26.3,74,0,
2023-09-03 06:00:00,4634.8925,26.6,74,0,
2023-09-03 07:00:00,4429.940833333333,28.0,71,0,
2023-09-03 08:00:00,4286.254166666667,30.2,61,0,
2023-09-03 09:00:00,4332.97,32.1,46,0,
2023-09-03 10:00:00,4593.7475,33.5,38,0,
2023-09-03 11:00:00,4839.883333333333,34.9,36,0,
2023-09-03 12:00:00,5050.623333333334,35.7,37,0,
2023-09-03 13:00:00,5166.505,36.3,36,0,
2023-09-03 14:00:00,5572.718333333333,36.6,34,0,
2023-09-03 15:00:00,5751.033333333333,36.7,33,0,
